scenario_name,algorithm,size,annealings,iterations,status,evaluation,exec_time
scenario2,vqe,10,30,45,solution_found,253.7112613830578,73.91461533866823
scenario1,realamprandom,6,1,15,solution_found,208.3212885927668,1.1572192162275314
scenario1,vqe,6,10,5,solution_found,202.26052119793982,3.556497721001506
scenario3,qnn,10,1,60,solution_found,262.88,2.67893073707819
scenario1,qnn,6,5,45,solution_found,274.10976337632974,13.820878468453884
scenario1,qft,6,1,15,solution_found,208.93133703718732,1.2552930675446987
scenario2,qft,6,10,20,solution_found,252.89791955013027,10.884013459086418
scenario1,realamprandom,6,5,35,solution_found,200.65163739842092,10.385873012244701
scenario3,vqe,8,20,15,solution_found,198.09,12.357272142544389
scenario1,dj,8,30,60,solution_found,470.3153636975061,79.21106230840087
scenario1,qft,10,20,60,solution_found,200.26725052608322,72.33156564831734
scenario2,dj,10,1,20,solution_found,566.3292773770467,1.7847165036946535
scenario3,qaoa,10,5,30,solution_found,433.9200000000001,7.499159682542086
scenario3,qaoa,10,1,35,solution_found,453.68,1.8877070266753435
scenario2,realamprandom,8,5,10,solution_found,244.98778569793453,3.0036647338420153
scenario1,realamprandom,10,30,1,solution_found,202.62138391743298,3.2302965242415667
scenario3,qnn,8,10,55,solution_found,254.72,21.443249691277742
scenario1,qaoa,8,10,40,solution_found,576.2660817118099,10.95337600260973
scenario1,twolocalrandom,8,30,35,solution_found,200.65414991980427,62.68397865816951
scenario3,qnn,10,5,35,solution_found,255.51,7.433873543515801
scenario3,qnn,6,20,5,solution_found,268.62,4.321393880993128
scenario1,qaoa,10,5,5,solution_found,579.4303291859333,0.8711308054625988
scenario3,qaoa,6,20,5,solution_found,454.16,4.7873392682522535
scenario1,vqe,6,30,45,solution_found,200.32967766465723,77.2880542986095
scenario1,qaoa,10,30,15,solution_found,577.3750097095598,12.95642569847405
scenario3,twolocalrandom,6,15,25,solution_found,195.9,14.062770366668701
scenario1,twolocalrandom,10,5,50,solution_found,200.1589088495304,15.475947650149465
scenario1,vqe,10,1,25,solution_found,202.8315683536624,1.8965246677398682
scenario1,qnn,10,15,15,solution_found,276.7469979148854,14.49331090040505
scenario2,twolocalrandom,6,25,60,solution_found,253.4943098773275,76.65360865183175
scenario1,dj,10,1,60,solution_found,469.7516784056182,3.212113691493869
scenario2,qaoa,6,5,40,solution_found,669.9908664987059,11.580403724685311
scenario2,qnn,10,5,50,solution_found,363.72639350458405,14.968066262081265
scenario3,vqe,8,10,35,solution_found,194.32,13.589801244437695
scenario3,qft,10,20,55,solution_found,194.72000000000003,43.52822307497263
scenario2,twolocalrandom,6,15,50,solution_found,253.56513031516448,38.97541253641248
scenario3,realamprandom,8,15,60,solution_found,194.61,34.10916045680642
scenario1,twolocalrandom,8,20,15,solution_found,201.64216775030224,18.744503371417522
scenario1,qft,10,30,5,solution_found,203.98745873908467,10.313381323590875
scenario1,dj,8,30,40,solution_found,469.5711455196105,53.40833395160735
scenario1,qft,10,20,40,solution_found,200.50644980123914,48.48784904368222
scenario2,realamprandom,8,1,50,solution_found,248.7744774405216,3.0991503465920687
scenario2,qft,8,1,25,solution_found,248.80845624096733,1.868344133719802
scenario3,qnn,10,30,40,solution_found,254.35000000000002,48.849275505170226
scenario3,qnn,10,5,40,solution_found,253.99999999999997,8.345223078504205
scenario2,vqe,6,1,35,solution_found,251.3445959545072,2.3385059889405966
scenario2,qft,6,10,55,solution_found,254.10814109242403,28.176945799961686
scenario1,twolocalrandom,10,10,10,solution_found,203.51537432182346,7.040397388860583
scenario2,qnn,10,30,30,solution_found,365.3069133448402,50.85070645622909
scenario3,qft,6,10,30,solution_found,196.56,11.168479565531015
scenario2,qft,10,25,30,solution_found,253.76481270426672,41.82917711883783
scenario1,dj,10,5,30,solution_found,471.87814321474036,7.282599804922938
scenario2,vqe,10,30,10,solution_found,247.39951056898425,17.613311000168324
scenario3,vqe,10,25,1,solution_found,200.32000000000002,1.782952755689621
scenario3,qft,10,10,30,solution_found,196.47,12.018603628501296
scenario3,dj,6,30,25,solution_found,373.59,31.740456202998757
scenario3,qft,6,20,10,solution_found,198.32000000000002,7.804043911397457
scenario2,vqe,10,5,25,solution_found,252.32188627019931,7.336764199659228
scenario2,vqe,6,20,10,solution_found,247.1057087621528,11.349209245294333
scenario3,dj,10,30,55,solution_found,373.57,80.23923084512353
scenario2,vqe,8,1,10,solution_found,239.11129992979005,0.7587987706065178
scenario1,vqe,8,1,1,solution_found,223.2408163161549,0.3083305172622204
scenario2,qft,10,10,45,solution_found,253.3144209302767,25.58975782431662
scenario3,twolocalrandom,8,30,20,solution_found,197.37,23.32568509876728
scenario2,qnn,6,5,5,solution_found,334.31028728325265,1.727169068530202
scenario1,dj,10,10,5,solution_found,475.83908562872296,2.802609156817198
scenario2,realamprandom,6,5,5,solution_found,243.56762677560968,2.045493884012103
scenario3,qaoa,10,15,50,solution_found,433.32000000000005,35.20804688334465
scenario2,twolocalrandom,8,30,25,solution_found,254.13621488170227,40.158970365300775
scenario3,qft,8,15,1,solution_found,212.13,1.0646195393055677
scenario2,qnn,10,10,1,solution_found,333.03113776514084,1.0304710399359465
scenario3,vqe,6,30,35,solution_found,195.09,39.19308960437775
scenario3,twolocalrandom,10,25,50,solution_found,194.72000000000003,48.86378706805408
scenario2,vqe,6,30,20,solution_found,253.53687486108643,32.61920898407698
scenario1,dj,6,15,25,solution_found,472.134561496866,16.53692895360291
scenario2,qft,6,1,25,solution_found,247.20039571669932,1.7025359142571688
scenario3,qft,10,25,25,solution_found,194.96,25.031291311606765
scenario3,qnn,8,20,30,solution_found,255.15,23.722498297691345
scenario3,vqe,10,5,10,solution_found,199.32000000000002,2.2165804971009493
scenario2,vqe,6,10,45,solution_found,254.13371847668105,23.564331471920013
scenario3,qnn,6,1,10,solution_found,282.12,0.5841267630457878
scenario2,qaoa,6,20,60,solution_found,673.7649016856413,66.41352463141084
scenario1,realamprandom,8,25,20,solution_found,200.67847429541882,30.279621919617057
scenario1,vqe,8,30,1,solution_found,205.28257154461238,3.221784967929125
scenario3,qnn,8,15,30,solution_found,254.57000000000002,17.922646077349782
scenario3,qnn,10,30,15,solution_found,258.1,19.102711372077465
scenario1,qft,8,20,10,solution_found,202.42099378795186,12.73293779604137
scenario3,qaoa,6,30,55,solution_found,431.87000000000006,70.21928536519408
scenario2,twolocalrandom,10,5,35,solution_found,253.13819667446512,10.304578443989158
scenario3,qaoa,8,20,60,solution_found,433.53,52.829028964042664
scenario1,qnn,10,5,15,solution_found,275.1959231645368,5.151623444631696
scenario2,vqe,10,15,25,solution_found,252.3281164966022,21.111296391114593
scenario3,vqe,10,15,60,solution_found,194.97,35.655224714428186
scenario2,vqe,6,30,60,solution_found,253.9261929219432,94.48823873884976
scenario1,qnn,10,15,30,solution_found,273.53772475337496,28.969323724508286
scenario2,twolocalrandom,10,25,15,solution_found,249.58232147793296,21.264882812276483
scenario2,qft,6,25,15,solution_found,249.90556305311796,19.996256249025464
scenario3,vqe,10,1,35,solution_found,200.08,1.7664833590388298
scenario2,qnn,8,20,10,solution_found,359.3402010264828,11.535839639604092
scenario3,qft,8,25,45,solution_found,195.0,43.041684256866574
scenario1,twolocalrandom,10,10,60,solution_found,200.09541960115274,37.18463885970414
scenario3,twolocalrandom,10,30,50,solution_found,194.37,58.68680110387504
scenario3,realamprandom,10,5,25,solution_found,197.49,5.282165855169296
scenario2,qaoa,6,15,55,solution_found,672.3575234000873,46.50528649799526
scenario1,vqe,8,1,20,solution_found,204.6761239286731,1.5797122586518526
scenario3,qaoa,10,25,50,solution_found,432.1000000000001,57.733289532363415
scenario1,vqe,10,20,40,solution_found,200.71142468805863,49.028436444699764
scenario3,dj,10,20,55,solution_found,372.62,53.450436152517796
scenario2,qft,8,30,50,solution_found,253.89986729296882,79.8742287158966
scenario3,qaoa,10,20,25,solution_found,439.9000000000001,24.06709305755794
scenario2,twolocalrandom,6,10,25,solution_found,252.15148964641637,13.577657354995608
scenario3,realamprandom,10,20,5,solution_found,207.69,4.841916609555483
scenario2,dj,10,25,40,solution_found,576.9173897476064,64.00499787926674
scenario3,qnn,10,25,10,solution_found,266.49,11.053843291476369
scenario1,qaoa,8,1,1,solution_found,632.1623647015988,0.11247021518647671
scenario1,qft,10,1,55,solution_found,204.62567760017188,3.675821768119931
scenario2,realamprandom,6,1,50,solution_found,253.78901689381632,3.181373419240117
scenario1,dj,6,15,55,solution_found,469.776603731799,35.14132872596383
scenario2,qft,6,1,35,solution_found,252.32212943345658,2.271142976358533
scenario1,qaoa,8,30,45,solution_found,575.4266250283396,36.07192489691079
scenario3,realamprandom,10,15,45,solution_found,195.4,26.85369044728577
scenario3,qaoa,8,30,60,solution_found,432.4000000000001,79.76190768741071
scenario3,qaoa,10,20,1,solution_found,464.48999999999995,1.6810035053640604
scenario2,qaoa,6,25,40,solution_found,671.9638372522044,56.020133428275585
scenario3,qft,10,25,40,solution_found,194.16000000000003,39.83795476332307
scenario3,vqe,6,10,10,solution_found,198.72000000000003,4.131747458130121
scenario2,qaoa,6,10,40,solution_found,670.0191070829401,23.251784346997738
scenario3,qaoa,6,25,20,solution_found,436.07000000000005,21.875466918572783
scenario2,qnn,8,25,60,solution_found,365.869214163547,80.93527152203023
scenario3,twolocalrandom,6,1,45,solution_found,196.5,1.863184293732047
scenario3,twolocalrandom,8,10,50,solution_found,195.69,19.0476266015321
scenario2,qft,10,1,45,solution_found,247.08875156693193,2.7415927350521088
scenario3,vqe,10,10,15,solution_found,197.13,6.38313590362668
scenario3,qaoa,10,30,50,solution_found,432.56,69.49199959635735
scenario1,vqe,10,30,1,solution_found,201.36883736651163,3.2288298290222883
scenario3,qft,6,30,25,solution_found,195.26999999999998,27.58978871256113
scenario3,twolocalrandom,6,5,45,solution_found,196.92000000000002,8.384653424844146
scenario1,qnn,6,30,50,solution_found,273.34233134385863,87.79330026358366
scenario3,dj,10,20,1,solution_found,427.84000000000003,1.7614317275583744
scenario3,qnn,10,25,30,solution_found,255.15,30.84267937578261
scenario1,qft,10,25,5,solution_found,201.12982002130107,8.67533227801323
scenario3,qnn,8,25,25,solution_found,255.42000000000004,24.714665334671736
scenario2,qnn,8,30,45,solution_found,365.4616367116476,72.97113275155425
scenario3,twolocalrandom,6,1,60,solution_found,195.72000000000003,2.511566013097763
scenario1,dj,8,15,25,solution_found,471.5146052326288,17.07839720323682
scenario2,realamprandom,8,25,25,solution_found,252.8132634784551,33.86871427297592
scenario1,dj,6,25,50,solution_found,470.21558671615674,53.379950024187565
scenario1,dj,8,20,40,solution_found,470.13548960358764,35.51198082789779
scenario1,qnn,8,30,35,solution_found,273.97551684668395,62.64294781535864
scenario3,dj,6,5,55,solution_found,374.1,11.714481579139829
scenario2,vqe,6,25,60,solution_found,254.2691141957781,78.57521738298237
scenario1,dj,6,10,60,solution_found,470.68325580132165,25.73092762194574
scenario1,vqe,10,10,30,solution_found,200.79825015890898,18.508991988375783
scenario2,qft,10,25,10,solution_found,246.03401336177075,14.61493081972003
scenario3,qnn,6,30,15,solution_found,256.15999999999997,17.47366496361792
scenario3,qaoa,8,1,40,solution_found,437.36,2.0836099442094564
scenario1,realamprandom,6,25,15,solution_found,201.03901691094904,22.396691108122468
scenario3,dj,6,15,15,solution_found,383.78999999999996,9.812464974820614
scenario3,realamprandom,10,25,60,solution_found,194.8,58.754923082888126
scenario1,qnn,10,30,20,solution_found,274.998689497053,37.875809367746115
scenario2,qaoa,8,30,45,solution_found,671.4875408742855,79.13272450491786
scenario2,realamprandom,6,20,1,solution_found,230.21193650761012,1.824214732274413
scenario3,dj,10,15,1,solution_found,426.24000000000007,1.9341779202222824
scenario3,realamprandom,6,25,60,solution_found,194.47,53.96204095892608
scenario1,qft,10,10,10,solution_found,202.58875537885427,6.576746679842472
scenario2,qaoa,8,10,55,solution_found,673.6515468450068,32.37508282251656
scenario2,dj,6,15,30,solution_found,573.8949317492742,25.96146155335009
scenario3,qft,8,25,1,solution_found,205.47,1.7127846740186214
scenario3,realamprandom,6,20,5,solution_found,204.9,4.253183970227838
scenario1,qaoa,8,30,60,solution_found,574.8741790536344,47.60145273245871
scenario3,qft,10,15,20,solution_found,197.49,12.367642575874925
scenario3,qft,10,10,1,solution_found,206.8,0.7660184521228075
scenario2,realamprandom,6,30,60,solution_found,254.26791942767127,92.49453183822334
scenario3,twolocalrandom,10,10,15,solution_found,197.73000000000002,6.335184760391712
scenario2,qaoa,6,25,15,solution_found,671.9812199979614,21.66419993713498
scenario3,qnn,6,30,35,solution_found,254.48,39.41759226843715
scenario1,dj,8,20,25,solution_found,472.0467552893205,22.678327588364482
scenario2,dj,6,5,40,solution_found,575.285638513378,11.794215640053153
scenario1,twolocalrandom,10,30,10,solution_found,201.81958127371112,19.339109173044562
scenario1,realamprandom,8,30,25,solution_found,200.4671265384341,44.34442785196006
scenario1,twolocalrandom,6,5,35,solution_found,200.2033352308251,10.433160115033388
scenario1,vqe,10,30,25,solution_found,200.86419418519682,45.777935111895204
scenario3,realamprandom,6,10,25,solution_found,197.52,9.388173894956708
scenario3,qaoa,6,25,45,solution_found,434.96,47.997738448902965
scenario1,qft,6,30,5,solution_found,202.10392926447568,9.894449464976788
scenario1,twolocalrandom,8,25,20,solution_found,201.1348966967775,29.694423489272594
scenario1,twolocalrandom,6,1,20,solution_found,205.92696445158427,1.5113179255276918
scenario2,qft,6,30,35,solution_found,254.13164094335195,54.71192478761077
scenario3,qnn,8,5,35,solution_found,257.35,7.230220377445221
scenario3,twolocalrandom,6,30,55,solution_found,194.12,59.79703858681023
scenario1,realamprandom,10,1,55,solution_found,202.26816662460138,3.7835510708391666
scenario2,qft,10,1,20,solution_found,238.54747658368373,1.478456636890769
scenario1,realamprandom,8,10,25,solution_found,201.24320780640605,15.125829808413982
scenario2,qnn,6,1,25,solution_found,349.8937427595671,1.7384144756942987
scenario1,realamprandom,8,1,40,solution_found,201.84440542550726,2.9995050206780434
scenario2,twolocalrandom,8,10,20,solution_found,251.63226109818095,11.070027966052294
scenario3,vqe,8,5,40,solution_found,194.72000000000003,8.388286167755723
scenario3,qaoa,10,20,60,solution_found,432.45,55.27261060103774
scenario2,dj,6,30,60,solution_found,578.5305519669721,101.10189159959555
scenario3,qft,6,5,25,solution_found,197.49,4.837534828111529
scenario2,dj,8,5,10,solution_found,570.5359611668335,3.3666760995984077
scenario1,dj,8,15,60,solution_found,469.72707925550253,39.99667349085212
scenario2,qaoa,6,25,30,solution_found,673.3214820578597,42.50923611968756
scenario2,twolocalrandom,10,10,10,solution_found,247.3742321385051,6.244860919192433
scenario2,dj,10,30,20,solution_found,575.6532252995374,39.24082844518125
scenario3,qnn,8,25,15,solution_found,255.77,15.220497542992234
scenario1,vqe,8,10,55,solution_found,200.33802319981442,31.985710067674518
scenario1,realamprandom,6,20,35,solution_found,200.4919993570582,40.231812784448266
scenario1,qnn,10,30,60,solution_found,273.27462132595673,109.34014581516385
scenario2,qnn,10,20,15,solution_found,360.1640224281557,17.595558803528547
scenario2,realamprandom,8,20,10,solution_found,249.24241088926726,11.336302364245057
scenario3,realamprandom,8,5,35,solution_found,196.07,7.115985469892621
scenario2,twolocalrandom,10,5,60,solution_found,253.05532516160426,16.750439804047346
scenario1,qft,8,10,40,solution_found,200.3289197147888,24.239300763234496
scenario3,vqe,8,1,55,solution_found,205.05,2.428678112104535
scenario1,qaoa,10,20,25,solution_found,575.4242474124203,13.963812297210097
scenario1,twolocalrandom,10,10,25,solution_found,201.91200404945613,15.565031019970775
scenario3,qft,10,20,1,solution_found,197.8,1.4534366857260466
scenario1,qft,6,20,30,solution_found,200.383493445157,34.722742861136794
scenario3,qft,8,5,25,solution_found,195.93,5.25226772390306
scenario3,dj,8,1,15,solution_found,389.12,0.948859192430973
scenario2,dj,8,15,55,solution_found,577.7535647986138,48.93783251196146
scenario2,qnn,10,30,40,solution_found,365.09907118413594,67.14920037984848
scenario3,twolocalrandom,10,20,55,solution_found,194.67000000000002,43.09828866831958
scenario2,realamprandom,10,10,15,solution_found,250.46411977189,8.721772653982043
scenario1,realamprandom,10,30,60,solution_found,199.9314755906115,106.33377316594124
scenario3,dj,10,5,60,solution_found,372.64000000000004,14.667878916487098
scenario2,qft,6,30,40,solution_found,253.37135268222877,62.29640531167388
scenario2,dj,6,30,35,solution_found,576.8789150297553,59.44741612300277
scenario1,qft,8,10,10,solution_found,204.51031625835532,7.317317962646484
scenario3,dj,8,25,15,solution_found,373.57,17.35958449356258
scenario2,qnn,8,15,30,solution_found,364.6087943641876,24.908763963729143
scenario3,realamprandom,8,25,30,solution_found,194.85,28.86303394474089
scenario1,qft,8,20,15,solution_found,202.46882270451755,18.25264640338719
scenario3,twolocalrandom,6,20,40,solution_found,194.32000000000002,29.135710852220654
scenario3,qft,6,15,60,solution_found,194.37,32.57990263402462
scenario1,vqe,6,25,50,solution_found,200.07693592197683,71.10204418003559
scenario2,realamprandom,10,5,25,solution_found,251.29683812855825,7.235499944537878
scenario3,dj,6,10,30,solution_found,378.6,12.885124268010259
scenario2,qnn,6,30,5,solution_found,354.05024718198894,9.078429507091641
scenario2,vqe,6,20,45,solution_found,253.40753902364543,46.82668593339622
scenario1,dj,10,15,60,solution_found,469.89682428618266,42.565753396600485
scenario1,qaoa,6,15,1,solution_found,589.6568816259542,2.188073368743062
scenario1,qaoa,6,15,15,solution_found,575.8735534518227,6.409688299521804
scenario1,realamprandom,6,15,1,solution_found,206.72834160903096,3.5084473434835672
scenario1,twolocalrandom,8,25,10,solution_found,203.48436401829207,15.57565862685442
scenario3,dj,10,15,10,solution_found,385.57,7.9367876797914505
scenario2,twolocalrandom,6,15,15,solution_found,251.76191809256176,12.152743648737669
scenario3,qft,6,25,25,solution_found,195.26999999999998,23.276015060022473
scenario2,qaoa,8,10,1,solution_found,611.0588907096426,1.101624308153987
scenario3,qnn,8,30,45,solution_found,253.62000000000003,52.469145284965634
scenario3,qnn,10,25,60,solution_found,254.25,60.586415903642774
scenario1,dj,8,25,20,solution_found,473.06900444690234,22.6167457010597
scenario3,qaoa,8,1,5,solution_found,488.27000000000004,0.42538987658917904
scenario2,qaoa,8,20,35,solution_found,671.4954304558929,42.456769835203886
scenario3,realamprandom,8,10,25,solution_found,195.52,9.705906089395285
scenario2,vqe,6,10,1,solution_found,224.99277766005423,4.756401928141713
scenario2,twolocalrandom,8,5,25,solution_found,253.21958123242334,7.613761154934764
scenario3,dj,6,25,10,solution_found,384.09,10.993862004950643
scenario2,qaoa,6,30,30,solution_found,671.7225532738414,51.09750569239259
scenario2,realamprandom,6,25,1,solution_found,229.6136059089598,2.242478208616376
scenario1,qnn,10,20,40,solution_found,273.97725482105056,49.12624092772603
scenario2,twolocalrandom,8,30,35,solution_found,253.69169813229624,56.61523567698896
scenario1,twolocalrandom,6,10,25,solution_found,201.6192898233153,14.933698127046227
scenario3,qnn,6,1,35,solution_found,257.82000000000005,1.9712986443191767
scenario1,vqe,8,1,45,solution_found,200.58445661323256,3.593390863388777
scenario2,qft,6,25,55,solution_found,254.0496122764995,70.60846636258066
scenario3,vqe,8,20,35,solution_found,194.8,26.786245239898562
scenario1,realamprandom,10,20,20,solution_found,201.25438186852978,24.48722793534398
scenario1,twolocalrandom,8,10,55,solution_found,200.8634265423779,32.69090770371258
scenario2,dj,8,30,50,solution_found,577.3137810351488,88.7940470688045
scenario1,qnn,8,1,25,solution_found,282.92386928241035,1.8466391637921333
scenario1,qaoa,6,1,55,solution_found,576.7807402929544,1.561723692342639
scenario3,twolocalrandom,10,30,55,solution_found,194.49,64.23926054500043
scenario1,realamprandom,10,10,20,solution_found,201.75934833941923,12.413229621946812
scenario3,qnn,10,15,20,solution_found,255.10000000000002,12.643931554630399
scenario3,qft,6,25,55,solution_found,194.32,49.823631478473544
scenario2,twolocalrandom,6,15,45,solution_found,253.52475864945706,35.57360353693366
scenario3,realamprandom,10,15,20,solution_found,196.67000000000002,12.168228097259998
scenario1,vqe,10,30,20,solution_found,200.75071232467192,36.91773688420653
scenario3,dj,6,25,25,solution_found,375.98999999999995,26.668112739920616
scenario2,realamprandom,8,5,25,solution_found,247.89020402593837,7.065926976501942
scenario2,vqe,10,25,45,solution_found,253.34564527090242,61.841442139819264
scenario3,qft,10,20,10,solution_found,200.37,8.450668344274163
scenario3,vqe,10,20,55,solution_found,194.48000000000002,44.00670172274113
scenario1,dj,10,15,30,solution_found,471.07379575391656,21.523271529003978
scenario2,qft,6,30,30,solution_found,253.3267973453665,46.82399510964751
scenario3,dj,8,15,25,solution_found,372.62,16.938510296866298
scenario1,qft,6,10,1,solution_found,213.32964334657623,1.1082542333751917
scenario3,dj,6,30,5,solution_found,376.57,7.127576468512416
scenario3,qnn,6,20,10,solution_found,263.82000000000005,8.165077328681946
scenario2,vqe,6,1,20,solution_found,242.00634335408452,1.276227455586195
scenario1,dj,6,10,10,solution_found,474.0223356219486,4.722094479948282
scenario2,twolocalrandom,8,15,35,solution_found,253.96116844363024,28.35149830020964
scenario3,vqe,6,30,60,solution_found,194.13,66.50647560507059
scenario2,qnn,6,15,15,solution_found,362.5876464473672,12.398020379245281
scenario2,dj,10,1,55,solution_found,573.8048836804479,4.1658471412956715
scenario1,qaoa,8,15,25,solution_found,576.39532722769,10.304212309420109
scenario1,qft,10,10,15,solution_found,201.79548686377134,9.475099366158247
scenario1,qft,10,30,40,solution_found,200.13802170379455,72.30575077235699
scenario3,twolocalrandom,6,25,40,solution_found,194.1,36.7980487216264
scenario1,vqe,8,10,5,solution_found,207.95846544735997,3.427614288404584
scenario1,dj,6,5,10,solution_found,474.5364073952367,2.423742450773716
scenario3,realamprandom,8,30,50,solution_found,194.87,56.49095953628421
scenario1,dj,8,5,30,solution_found,472.35787388142296,6.940359316766262
scenario2,dj,6,10,15,solution_found,570.6550269387836,9.204208305105567
scenario1,qft,10,20,15,solution_found,200.66363989853662,19.015126841142774
scenario1,qaoa,8,5,5,solution_found,584.0064493039093,0.8291798010468483
scenario1,qnn,10,25,25,solution_found,274.5229376319485,39.2347021587193
scenario1,twolocalrandom,6,20,5,solution_found,202.98566550057922,6.855605393648148
scenario1,qft,10,30,50,solution_found,200.64267007636346,90.08094586804509
scenario3,dj,8,30,55,solution_found,372.35,72.21064127609134
scenario2,qft,8,10,20,solution_found,249.02967597129052,11.245602756738663
scenario1,qnn,10,10,40,solution_found,273.2929209619351,24.822349159047008
scenario2,vqe,10,20,45,solution_found,254.15210278527977,49.568740133196115
scenario1,qnn,8,1,30,solution_found,278.96386941661535,1.956504201516509
scenario1,vqe,10,10,40,solution_found,200.40640465571798,24.408346705138683
scenario2,dj,8,15,45,solution_found,578.1759132507972,39.83776109665632
scenario1,qft,10,1,5,solution_found,213.6962535650968,0.5927691869437695
scenario3,twolocalrandom,8,15,40,solution_found,195.5,22.988598769530654
scenario1,qaoa,10,20,45,solution_found,575.8924403232775,24.621542377397418
scenario2,twolocalrandom,8,20,40,solution_found,253.60168085967788,42.93210585415363
scenario2,qft,6,30,45,solution_found,254.11681577750633,69.91313506476581
scenario1,qaoa,10,30,25,solution_found,577.0234076151186,20.99187323451042
scenario2,vqe,8,15,40,solution_found,253.81602848375215,32.76001265272498
scenario1,qaoa,10,1,10,solution_found,585.0528248542614,0.3379227835685015
scenario1,twolocalrandom,8,10,60,solution_found,200.27233360349135,34.97004563361406
scenario2,qnn,10,15,5,solution_found,348.837884812278,4.832438800483942
scenario3,vqe,8,15,30,solution_found,195.28000000000003,17.566767329350114
scenario1,qaoa,10,30,5,solution_found,579.4411932969276,4.83354633115232
scenario2,realamprandom,10,30,60,solution_found,254.0800605385598,98.34219480864704
scenario2,qnn,8,15,55,solution_found,365.44105282290457,44.68468423001468
scenario1,twolocalrandom,6,30,15,solution_found,201.36603863798848,26.73719873279333
scenario2,twolocalrandom,10,30,20,solution_found,253.23672566885634,33.668724508956075
scenario2,qnn,10,15,35,solution_found,365.59608182450296,29.819538263604045
scenario2,dj,10,10,55,solution_found,578.1139166954096,35.51245310343802
scenario3,dj,10,20,10,solution_found,382.24,10.556105747818947
scenario1,dj,10,1,1,solution_found,515.2261676382825,0.7283862642943859
scenario1,dj,10,10,10,solution_found,479.4633768415367,5.046906735748053
scenario3,qaoa,6,30,50,solution_found,432.47,63.96840309724212
scenario2,qnn,6,5,45,solution_found,365.0996390014346,12.573574408888817
scenario3,realamprandom,8,1,20,solution_found,200.7,0.9602450672537088
scenario2,qaoa,8,25,1,solution_found,625.721718572733,2.7536286618560553
scenario2,qft,10,15,35,solution_found,253.11991322208223,29.371580654755235
scenario1,qaoa,6,25,50,solution_found,575.9376101857702,32.471852980554104
scenario1,realamprandom,6,10,60,solution_found,200.57153325927894,34.05067701265216
scenario3,qnn,8,10,45,solution_found,256.4,17.695913456380367
scenario1,dj,6,1,40,solution_found,471.44427933527925,1.9280477203428745
scenario1,vqe,10,30,15,solution_found,201.3374058589005,28.007005693390965
scenario3,dj,10,25,60,solution_found,373.1,72.86336059123278
scenario1,realamprandom,10,30,30,solution_found,200.5955987920024,54.19414151087403
scenario3,vqe,6,10,45,solution_found,194.87,16.94200654886663
scenario1,qnn,10,25,30,solution_found,274.16643446163806,45.96713560633361
scenario1,qaoa,8,25,55,solution_found,574.8882696210666,36.47122201509774
scenario1,vqe,6,10,30,solution_found,201.20231420503598,17.68324811384082
scenario1,realamprandom,10,15,35,solution_found,200.50168722430573,31.77887580357492
scenario1,vqe,6,15,10,solution_found,202.8798439573698,9.415228947997093
scenario1,vqe,8,1,25,solution_found,202.0431880766938,1.729746863245964
scenario1,qaoa,10,5,50,solution_found,575.4076822535756,7.018254052847624
scenario3,qaoa,6,10,25,solution_found,439.65,11.154468951746821
scenario1,dj,8,10,20,solution_found,472.52030815876094,9.261340713128448
scenario1,realamprandom,10,15,50,solution_found,200.41859140108693,44.78304832614958
scenario3,vqe,6,1,50,solution_found,197.12,2.1720773205161095
scenario2,dj,10,10,40,solution_found,572.6332583538987,26.205169826745987
scenario2,qnn,8,30,15,solution_found,363.5320658981288,25.59158230945468
scenario2,qaoa,10,15,15,solution_found,668.1949230888587,14.552284678444266
scenario3,twolocalrandom,6,30,15,solution_found,195.93,16.96977900713682
scenario3,qaoa,8,5,10,solution_found,463.28000000000003,2.5371933300048113
scenario3,dj,6,1,50,solution_found,376.1,2.3390687964856625
scenario3,qnn,6,15,10,solution_found,260.87,6.277483869343996
scenario1,dj,8,15,40,solution_found,471.18517641163686,26.594675067812204
scenario2,qnn,6,15,1,solution_found,361.23787238033736,1.432218499481678
scenario1,realamprandom,6,10,20,solution_found,201.7787071048839,12.128962444141507
scenario3,qnn,10,15,10,solution_found,265.62,6.470196941867471
scenario2,qft,8,5,5,solution_found,239.84157753771834,1.590117795392871
scenario3,qnn,10,1,40,solution_found,268.07000000000005,2.043822668492794
scenario1,qaoa,10,30,55,solution_found,574.881228384063,45.22371551953256
scenario1,qft,10,1,25,solution_found,203.7297228361079,2.423763932660222
scenario3,vqe,10,20,45,solution_found,194.87,35.77181508950889
scenario2,vqe,6,10,40,solution_found,253.58217033980338,21.14619496650994
scenario1,qaoa,10,20,1,solution_found,613.5211247387558,1.0573845729231834
scenario2,realamprandom,6,10,40,solution_found,252.76068614923366,20.820133604109287
scenario2,realamprandom,10,20,30,solution_found,251.04992853409874,32.882059844210744
scenario2,qft,6,20,35,solution_found,253.75754580051978,36.3358747549355
scenario2,qft,8,20,60,solution_found,253.88827896718533,64.04534445144236
scenario3,qnn,10,10,15,solution_found,261.70000000000005,6.448472660034895
scenario1,qft,6,15,1,solution_found,217.93734124464766,1.6798558849841356
scenario3,vqe,10,30,10,solution_found,197.84,12.508477723225951
scenario2,twolocalrandom,8,25,35,solution_found,254.0421842380733,47.24323818460107
scenario2,twolocalrandom,8,20,30,solution_found,252.20567968380914,32.30147052556276
